date,gz_spread,ebp,est_prob
1987-08-01,1.5160015599025936,0.22167815842968763,0.2941605447451183
1987-09-01,1.4993881575531094,0.21737224572764105,0.2923270260432843
1987-10-01,1.6241249060666865,-0.6265188004956712,0.05581129339339689
1987-11-01,1.6043764806399006,0.21666921933643435,0.2920281728766586
1987-12-01,1.5739394552917203,-0.02289496560593029,0.1993520641394677
1988-01-01,1.642292720468512,-0.15619064951649198,0.15651234043205797
1988-02-01,1.5964031008325026,0.16518524176216798,0.2705394072782117
1988-03-01,1.4943899163805952,-0.09332016861010306,0.17590315216446362
1988-04-01,1.394489346097105,-0.0246735413091621,0.198737628376315
1988-05-01,1.4005998368546864,0.05100774737701363,0.22588097726467868
1988-06-01,1.461479289175077,0.14772325513915183,0.2634346719475513
1988-07-01,1.352658344162862,-0.12922843052502286,0.1646489569826029
1988-08-01,1.3358934015049817,0.03363142351395565,0.2194699489756331
1988-09-01,1.4314266115200294,0.2153155803716995,0.29145314835229724
1988-10-01,1.556773251364014,0.3199102098776607,0.33735041364697366
1988-11-01,1.4785730124629266,0.22592614286426693,0.2959745865288533
1988-12-01,1.491305310749086,0.3598090846935593,0.3555686731567338
1989-01-01,1.5547748210063714,0.3610035970230712,0.3561194755370027
1989-02-01,1.4457451433967528,0.24987277628735116,0.3062953690760049
1989-03-01,1.521796417969204,0.476348891284202,0.4105590259769584
1989-04-01,1.5762463223027845,0.5608502362407948,0.4516340428784848
1989-05-01,1.627533859086566,0.3913934577111273,0.37023072401439494
1989-06-01,1.828941160853612,0.6453191054742224,0.49321790898441614
1989-07-01,1.957873517878501,0.8659310766534394,0.6010298171549376
1989-08-01,1.7728031516570917,0.5903691159916176,0.466129337027496
1989-09-01,1.6098494298780603,0.6286491326604318,0.4849910894086173
1989-10-01,1.5479655398984602,0.515500794118464,0.4294967970214501
1989-11-01,1.54437498183621,0.6304074314940827,0.4858585893083237
1989-12-01,1.4583979179545183,0.5256847539927435,0.4344513534302007
1990-01-01,1.353000376120297,0.2675960936999491,0.31403481891580204
1990-02-01,1.3481455158781577,0.39697636542127457,0.3728428560563376
1990-03-01,1.342693439550254,0.4201016264779538,0.38372385948197973
1990-04-01,1.2768704962813933,0.1881232375507953,0.28001535080059003
1990-05-01,1.1438834400060625,0.09904942083097112,0.24414609045018124
1990-06-01,1.16396636073479,0.1473648123492537,0.26328983669258577
1990-07-01,1.1153271973470955,0.07877188535021817,0.23634109599995648
1990-08-01,1.0449809382742012,-0.2177605257063051,0.13894081028110014
1990-09-01,1.0662999533630766,-0.00819535710318719,0.204473921440449
1990-10-01,1.323732043990583,0.1706970015982714,0.2728016815065138
1990-11-01,1.4659013762689967,0.27444273522773055,0.3170469166262765
1990-12-01,1.4681418916324196,0.351494641783322,0.3517432033303606
1991-01-01,1.4811933533571378,0.3719966579690532,0.3612024629744821
1991-02-01,1.329468144946888,0.30088214478677444,0.32879135420242395
1991-03-01,1.2881125564559628,0.2359269815383405,0.3002654505849004
1991-04-01,1.2895749714037532,0.20141512031556807,0.28557903823785047
1991-05-01,1.24254903373424,0.1852804314396057,0.278832271895853
1991-06-01,1.219053645634931,0.09708503821989888,0.24338395248967792
1991-07-01,1.3049049073262844,0.1931870414231569,0.28212874173206803
1991-08-01,1.2288004143189024,0.13752207366474267,0.25932865415230655
1991-09-01,1.3313648828634703,0.17188000861726715,0.27328846123483197
1991-10-01,1.3086918230970053,0.15685051956954357,0.26713635973482885
1991-11-01,1.3010046608973735,0.16613188165546422,0.2709272833163573
1991-12-01,1.4660034604411245,0.18227919168953743,0.27758590389819615
1992-01-01,1.279453621125466,0.05762484476727048,0.2283499340718965
1992-02-01,1.242899862440982,0.10181805968244872,0.24522244389297296
1992-03-01,1.1699083103909609,0.04587239826051848,0.22397533610712425
1992-04-01,1.175509784223132,0.03856153019794051,0.2212782208024524
1992-05-01,1.1843820679140804,0.00527932652764584,0.2092370815594589
1992-06-01,1.172716978626827,6.251158305918825e-4,0.2075845295243069
1992-07-01,1.235040836929393,-0.06193382345284948,0.18612954536114537
1992-08-01,1.3799484301665772,0.08091450501416841,0.23715926369593796
1992-09-01,1.500225097394876,0.17937746428307988,0.27638345585926494
1992-10-01,1.3939024583964583,0.11086126038549617,0.24875584069848589
1992-11-01,1.2645266161700814,0.07070858702391591,0.2332760667423337
1992-12-01,1.3295045115637305,0.1055096405448559,0.2466615657492341
1993-01-01,1.355951641874794,0.068945644823250593,0.2326088862596448
1993-02-01,1.3965432285368893,0.06295242456420946,0.23034872080551405
1993-03-01,1.3454621283300705,0.03103122760725862,0.21851967486956744
1993-04-01,1.3935857024107212,0.06396471378932556,0.2307296116537498
1993-05-01,1.3054661954946778,0.03290033552166038,0.2192025240898448
1993-06-01,1.2981601902812958,-0.03349751678729063,0.1957061754118047
1993-07-01,1.2721859437250174,-0.03983145797644272,0.1935475716968612
1993-08-01,1.362528507197774,-0.03767271380547088,0.1942816339125367
1993-09-01,1.3998979187338974,0.0492783967251178,0.22523822270371305
1993-10-01,1.3367448488358842,-0.02442016213426834,0.1988250922143435
1993-11-01,1.254488090099659,-0.1191059347992236,0.1677732349814518
1993-12-01,1.2250751399134472,-0.1577295740233593,0.15605605254894503
1994-01-01,1.1868431387928098,-0.2323175906741619,0.13499073232787373
1994-02-01,1.0968800713628677,-0.4217569209032146,0.09052278734850082
1994-03-01,1.1755918513296757,-0.3056979590150002,0.11625544173995622
1994-04-01,1.1879849829668934,-0.265179193059464,0.1263589873676288
